ID,VendorID,FormatID,PrintTypeID,ModelTypeID,Name,ColorsCount,ColorsString,RollSupport,PartNumber,NoBorder,Added,Updated,Description,UserUpdated,FavCartrigeIDs,Barcode,ProfileID,IdentOID,IdentValue,Photo,Firmware
2491,2,5,1,5,MFC-L2700DNR,0,,ЛОЖЬ,,ЛОЖЬ,22-май-19,14-июн-19,,,1:2783;16:2784,,3,1.3.6.1.2.1.25.3.2.1.3.1,Brother MFC-L2700DN*,,
2492,1,5,1,5,LaserJet M132fw,0,,ЛОЖЬ,G3Q65A,ЛОЖЬ,29-май-19,29-май-19,,,1:2785;16:1161,,121,1.3.6.1.4.1.11.2.4.3.1.10.0,G3Q65A,,
2493,1,5,1,5,LaserJet M132nw,0,,ЛОЖЬ,G3Q62A,ЛОЖЬ,29-май-19,29-май-19,,,1:2785;16:1161,,121,1.3.6.1.4.1.11.2.4.3.1.10.0,G3Q62A,,
2494,1,5,1,5,LaserJet M132fn,0,,ЛОЖЬ,G3Q63A,ЛОЖЬ,29-май-19,29-май-19,,,1:2785;16:1161,,121,1.3.6.1.4.1.11.2.4.3.1.10.0,G3Q63A,,
2495,1,5,1,5,LaserJet M132a,0,,ЛОЖЬ,G3Q61A,ЛОЖЬ,29-май-19,29-май-19,,,1:2785;16:1161,,121,1.3.6.1.4.1.11.2.4.3.1.10.0,G3Q61A,,
2496,1,5,1,1,LaserJet M104a,0,,ЛОЖЬ,G3Q36A,ЛОЖЬ,29-май-19,29-май-19,,,1:2785;16:1161,,121,1.3.6.1.4.1.11.2.4.3.1.10.0,G3Q36A,,
2497,1,5,1,1,LaserJet M104w,0,,ЛОЖЬ,G3Q37A,ЛОЖЬ,29-май-19,29-май-19,,,1:2785;16:1161,,121,1.3.6.1.4.1.11.2.4.3.1.10.0,G3Q37A,,
2498,21,5,1,1,ineo 3301P,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,18-июн-19,В оригинале - Konica Minolta bizhub 3301P,,1:2803;16:2805,,157,1.3.6.1.2.1.25.3.2.1.3.1,BW LP330P-2,,
2499,11,5,1,5,bizhub 4422,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,18-июн-19,,,1:2786;16:2788,,155,1.3.6.1.2.1.25.3.2.1.3.1,KONICA MINOLTA bizhub 4422,,
2500,13,5,4,1,FS-C5250DN,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,29-май-19,,,1:2790;2:2791;3:2793;4:2792;6:2794,,52,1.3.6.1.2.1.25.3.2.1.3.1,FS-C5250DN,,
2501,13,5,4,5,FS-C2026MFP,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,14-окт-19,,,1:2790;2:2791;3:2793;4:2792;6:2794,,52,1.3.6.1.2.1.25.3.2.1.3.1,FS-C2026MFP,,
2502,13,5,4,5,FS-C2026MFP+,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,14-окт-19,,,1:2790;2:2791;3:2793;4:2792;6:2794,,52,1.3.6.1.2.1.25.3.2.1.3.1,FS-C2026MFP+,,
2503,13,5,4,5,FS-C2126MFP,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,14-окт-19,,,1:2790;2:2791;3:2793;4:2792;6:2794,,52,1.3.6.1.2.1.25.3.2.1.3.1,FS-C2126MFP,,
2504,13,5,4,5,FS-C2126MFP+,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,14-окт-19,,,1:2790;2:2791;3:2793;4:2792;6:2794,,52,1.3.6.1.2.1.25.3.2.1.3.1,FS-C2126MFP+,,
2505,13,5,4,5,FS-C2526MFP,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,14-окт-19,,,1:2790;2:2791;3:2793;4:2792;6:2794,,52,1.3.6.1.2.1.25.3.2.1.3.1,FS-C2526MFP,,
2506,13,5,4,5,FS-C2626MFP,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,14-окт-19,,,1:2790;2:2791;3:2793;4:2792;6:2794,,52,1.3.6.1.2.1.25.3.2.1.3.1,FS-C2626MFP,,
2507,13,5,4,1,FS-C5150DN,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,29-май-19,,,1:2795;2:2796;3:2797;4:2798;6:2794,,52,1.3.6.1.2.1.25.3.2.1.3.1,FS-C5150DN,,
2508,13,5,4,1,ECOSYS P6021cdn,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,13-сен-19,,,1:2795;2:2796;3:2797;4:2798;6:2794,,52,1.3.6.1.2.1.25.3.2.1.3.1,ECOSYS P6021cdn,,
2509,11,5,1,1,bizhub 3301P,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,18-июн-19,В оригинале - Konica Minolta bizhub 3301P,,1:2799;16:2801,,157,1.3.6.1.2.1.25.3.2.1.3.1,KONICA MINOLTA bizhub 3301P,,
2510,2,5,4,5,MFC-L9550CDW,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,29-май-19,,,1:2807;2:2808;3:2809;4:2810;20:2811;29:2812;6:77,,136,1.3.6.1.2.1.25.3.2.1.3.1,Brother MFC-L9550CDW,,
2511,2,5,4,5,MFC-L9550CDWT,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,29-май-19,,,1:2807;2:2808;3:2809;4:2810;20:2811;29:2812;6:77,,136,1.3.6.1.2.1.25.3.2.1.3.1,Brother MFC-L9550CDWT,,
2512,2,5,4,1,HL-L9200CDWT,0,,ЛОЖЬ,,ЛОЖЬ,29-май-19,29-май-19,,,1:2807;2:2808;3:2809;4:2810;20:2811;29:2812;6:77,,136,1.3.6.1.2.1.25.3.2.1.3.1,Brother HL-L9200CDWT,,
2513,2,5,1,5,MFC-7840WR,0,,ЛОЖЬ,,ЛОЖЬ,14-июн-19,14-июн-19,,,1:553;16:1026,,3,1.3.6.1.2.1.25.3.2.1.3.1,Brother MFC-7840W,,
2514,2,5,1,5,DCP-7030R,0,,ЛОЖЬ,,ЛОЖЬ,16-июн-19,16-июн-19,,,1:553;16:1026,,3,1.3.6.1.2.1.25.3.2.1.3.1,Brother DCP-7030R,,
2515,2,5,1,5,DCP-7032R,0,,ЛОЖЬ,,ЛОЖЬ,16-июн-19,16-июн-19,,,1:553;16:1026,,3,1.3.6.1.2.1.25.3.2.1.3.1,Brother DCP-7032R,,
2516,2,5,1,5,DCP-7040R,0,,ЛОЖЬ,,ЛОЖЬ,16-июн-19,16-июн-19,,,1:553;16:1026,,3,1.3.6.1.2.1.25.3.2.1.3.1,Brother DCP-7040R,,
2517,2,5,1,5,DCP-7045NR,0,,ЛОЖЬ,,ЛОЖЬ,16-июн-19,16-июн-19,,,1:553;16:1026,,3,1.3.6.1.2.1.25.3.2.1.3.1,Brother DCP-7045NR,,
2518,2,5,1,5,MFC-7320R,0,,ЛОЖЬ,,ЛОЖЬ,16-июн-19,16-июн-19,,,1:553;16:1026,,3,1.3.6.1.2.1.25.3.2.1.3.1,Brother MFC-7320R,,
2519,2,5,1,5,MFC-7440NR,0,,ЛОЖЬ,,ЛОЖЬ,16-июн-19,16-июн-19,,,1:553;16:1026,,3,1.3.6.1.2.1.25.3.2.1.3.1,Brother MFC-7440NR,,
2520,1,5,1,5,LaserJet Pro M227fdn,0,,ЛОЖЬ,G3Q79A,ЛОЖЬ,16-июн-19,16-июн-19,,,1:2233;16:2234,,121,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,G3Q79A,,
2521,13,4,1,5,ECOSYS M4125idn,0,,ЛОЖЬ,,ЛОЖЬ,16-июн-19,16-июн-19,,,1:2813;16:2814;28:2815;29:2816,,50,1.3.6.1.2.1.25.3.2.1.3.1,ECOSYS M4125idn,,
2522,13,4,1,5,ECOSYS M4132idn,0,,ЛОЖЬ,,ЛОЖЬ,16-июн-19,16-июн-19,,,1:2813;16:2814;28:2815;29:2816,,50,1.3.6.1.2.1.25.3.2.1.3.1,ECOSYS M4132idn,,
2523,3,5,1,5,iR-1435,0,,ЛОЖЬ,,ЛОЖЬ,16-июн-19,17-июн-19,,,1:2817,,148,1.3.6.1.4.1.1602.1.1.1.1.0,iR1435,,
2524,3,5,1,5,iR-1435i,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2817,,148,1.3.6.1.4.1.1602.1.1.1.1.0,iR1435i,,
2525,3,5,1,5,iR-1435iF,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2817,,148,1.3.6.1.4.1.1602.1.1.1.1.0,iR1435iF,,
2526,3,4,4,5,iR-ADV C3520i,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2818;2:2819;3:2821;4:2820;20:2822;24:2823;25:2825;26:2824;27:2826;28:2827;29:2828,,152,1.3.6.1.4.1.1602.1.1.1.1.0,iR-ADV C3520,,
2527,3,4,4,5,iR-ADV C3320i,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2818;2:2819;3:2821;4:2820;20:2822;24:2823;25:2825;26:2824;27:2826;28:2827;29:2828,,152,1.3.6.1.4.1.1602.1.1.1.1.0,iR-ADV C3320,,
2528,3,4,4,5,iR-ADV C3325i,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2818;2:2819;3:2821;4:2820;20:2822;24:2823;25:2825;26:2824;27:2826;28:2827;29:2828,,152,1.3.6.1.4.1.1602.1.1.1.1.0,iR-ADV C3325,,
2529,3,4,4,5,iR-ADV C3330i,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2818;2:2819;3:2821;4:2820;20:2822;24:2823;25:2825;26:2824;27:2826;28:2827;29:2828,,152,1.3.6.1.4.1.1602.1.1.1.1.0,iR-ADV C3330,,
2530,3,4,4,5,iR-ADV C3525i,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2818;2:2819;3:2821;4:2820;20:2822;24:2823;25:2825;26:2824;27:2826;28:2827;29:2828,,152,1.3.6.1.4.1.1602.1.1.1.1.0,iR-ADV C3525,,
2531,3,4,4,5,iR-ADV C3530i,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2818;2:2819;3:2821;4:2820;20:2822;24:2823;25:2825;26:2824;27:2826;28:2827;29:2828,,152,1.3.6.1.4.1.1602.1.1.1.1.0,iR-ADV C3530,,
2532,3,4,4,5,iR-ADV C3025i,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2829;2:2831;3:2833;4:2832;20:2822;24:2823;25:2825;26:2824;27:2826;28:2827;29:2828,,152,1.3.6.1.4.1.1602.1.1.1.1.0,iR-ADV C3025,,
2533,3,5,1,5,i-SENSYS MF421dw,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2835,,148,1.3.6.1.4.1.1602.1.1.1.1.0,MF420 Series,,
2534,3,5,1,5,i-SENSYS MF426dw,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2835,,148,1.3.6.1.4.1.1602.1.1.1.1.0,MF420 Series,,
2535,3,5,1,5,i-SENSYS MF428x,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2835,,148,1.3.6.1.4.1.1602.1.1.1.1.0,MF420 Series,,
2536,3,5,1,5,i-SENSYS MF429x,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2835,,148,1.3.6.1.4.1.1602.1.1.1.1.0,MF420 Series,,
2537,3,5,1,5,i-SENSYS MF212w,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2836,,153,1.3.6.1.4.1.1602.1.1.1.1.0,Canon MF210 Series,,
2538,3,5,1,5,i-SENSYS MF211,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2836,,153,1.3.6.1.4.1.1602.1.1.1.1.0,Canon MF210 Series,,
2539,3,5,1,5,i-SENSYS MF216n,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2836,,153,1.3.6.1.4.1.1602.1.1.1.1.0,Canon MF210 Series,,
2540,3,5,1,5,i-SENSYS MF217w,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2836,,153,1.3.6.1.4.1.1602.1.1.1.1.0,Canon MF210 Series,,
2541,3,5,1,5,i-SENSYS MF226dn,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2836,,153,1.3.6.1.4.1.1602.1.1.1.1.0,Canon MF220 Series,,
2542,3,5,1,5,i-SENSYS MF229dw,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2836,,153,1.3.6.1.4.1.1602.1.1.1.1.0,Canon MF220 Series,,
2543,3,5,1,5,i-SENSYS MF231,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2836,,153,1.3.6.1.4.1.1602.1.1.1.1.0,Canon MF230 Series,,
2544,3,5,1,5,i-SENSYS MF232w,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2836,,153,1.3.6.1.4.1.1602.1.1.1.1.0,Canon MF230 Series,,
2545,3,5,1,5,i-SENSYS MF237w,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2836,,153,1.3.6.1.4.1.1602.1.1.1.1.0,Canon MF230 Series,,
2546,3,5,1,5,i-SENSYS MF244dw,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2836,,153,1.3.6.1.4.1.1602.1.1.1.1.0,Canon MF240 Series,,
2547,3,5,1,5,i-SENSYS MF247dw,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2836,,153,1.3.6.1.4.1.1602.1.1.1.1.0,Canon MF240 Series,,
2548,3,5,1,5,i-SENSYS MF249dw,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2836,,153,1.3.6.1.4.1.1602.1.1.1.1.0,Canon MF240 Series,,
2549,3,5,1,1,LBP151dw,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,1:2836,,153,1.3.6.1.4.1.1602.1.1.1.1.0,Canon LBP151dw,,
2550,3,5,1,1,i-SENSYS LBP613Cdw,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,,,154,1.3.6.1.4.1.1602.1.1.1.1.0,LBP612C/613C,,
2551,3,5,1,1,i-SENSYS LBP611Cn,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,17-июн-19,,,,,154,1.3.6.1.4.1.1602.1.1.1.1.0,LBP611Cn,,
2552,14,1,1,5,Teriostar LP-1040-MF,0,,ЛОЖЬ,,ЛОЖЬ,17-июн-19,18-июн-19,,,1:2844;16:2846;6:2845,,0,1.3.6.1.2.1.25.3.2.1.3.1,OKI Data Corporation LP-1040*,,
2553,11,5,1,1,bizhub 3602P,0,,ЛОЖЬ,,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2847;16:24,,155,1.3.6.1.2.1.25.3.2.1.3.1,KONICA MINOLTA bizhub 3602P,,
2554,11,5,1,1,bizhub 3622,0,,ЛОЖЬ,,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2847;16:24,,155,1.3.6.1.2.1.25.3.2.1.3.1,KONICA MINOLTA bizhub 3622,,
2555,11,5,1,1,bizhub 4402P,0,,ЛОЖЬ,,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2847;16:24,,155,1.3.6.1.2.1.25.3.2.1.3.1,KONICA MINOLTA bizhub 4402P,,
2556,11,5,1,1,bizhub 4702P,0,,ЛОЖЬ,,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2851;16:24,,155,1.3.6.1.2.1.25.3.2.1.3.1,KONICA MINOLTA bizhub 4702P,,
2557,10,5,4,5,CX725dhe,0,,ЛОЖЬ,40C9555,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2855;2:2856;3:2858;4:2857;16:2859;20:2860;6:2861,,156,1.3.6.1.4.1.641.2.1.2.1.2.1,Lexmark CX725,,
2558,10,5,4,5,CX725de,0,,ЛОЖЬ,40C9554,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2855;2:2856;3:2858;4:2857;16:2859;20:2860;6:2861,,156,1.3.6.1.4.1.641.2.1.2.1.2.1,Lexmark CX725,,
2559,10,5,4,1,CS720de,0,,ЛОЖЬ,40C9136,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2862;2:2863;3:2865;4:2864;16:2859;20:2860;6:2861,,156,1.3.6.1.4.1.641.2.1.2.1.2.1,Lexmark CS720,,
2560,10,5,4,1,CS727de,0,,ЛОЖЬ,40CC147,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2866;2:2867;3:2869;4:2868;16:2859;20:2860;6:2861,,156,1.3.6.1.4.1.641.2.1.2.1.2.1,Lexmark CS727,,
2561,10,5,4,5,CX727de,0,,ЛОЖЬ,40CC576,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2866;2:2867;3:2869;4:2868;16:2859;20:2860;6:2861,,156,1.3.6.1.4.1.641.2.1.2.1.2.1,Lexmark CX727,,
2562,10,5,4,1,CS728de,0,,ЛОЖЬ,40CC047,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2866;2:2867;3:2869;4:2868;16:2859;20:2860;6:2861,,156,1.3.6.1.4.1.641.2.1.2.1.2.1,Lexmark CS728,,
2563,10,5,4,1,CS725de,0,,ЛОЖЬ,40C9036,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2862;2:2863;3:2865;4:2864;16:2859;20:2860;6:2861,,156,1.3.6.1.4.1.641.2.1.2.1.2.1,Lexmark CS725,,
2564,1,5,5,5,PageWide Pro 477dw,0,,ЛОЖЬ,D3Q20B,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2877;2:2878;3:2880;4:2879,,158,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,D3Q20B,,
2565,1,5,5,5,PageWide 377dw,0,,ЛОЖЬ,J9V80B,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2873;2:2874;3:2876;4:2875,,158,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,J9V80B,,
2566,1,5,5,1,PageWide Pro 452dw,0,,ЛОЖЬ,D3Q16B,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2877;2:2878;3:2880;4:2879,,158,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,D3Q16B,,
2567,1,5,5,1,PageWide Pro 452dwt,0,,ЛОЖЬ,W2Z52B,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2877;2:2878;3:2880;4:2879,,158,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,W2Z52B,,
2568,1,5,5,5,PageWide Pro 477dwt,0,,ЛОЖЬ,W2Z53B,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2877;2:2878;3:2880;4:2879,,158,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,W2Z53B,,
2569,1,5,5,5,PageWide 352dw,0,,ЛОЖЬ,J6U57B,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2873;2:2874;3:2876;4:2875,,158,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,J6U57B,,
2570,3,5,4,5,i-SENSYS MF732Cdw,0,,ЛОЖЬ,1474C013,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2885;2:2886;3:2888;4:2887,,154,1.3.6.1.4.1.1602.1.1.1.1.0,MF732C/734C/735C,,
2571,3,5,4,5,i-SENSYS MF734Cdw,0,,ЛОЖЬ,1474C028,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2885;2:2886;3:2888;4:2887,,154,1.3.6.1.4.1.1602.1.1.1.1.0,MF732C/734C/735C,,
2572,3,5,4,5,i-SENSYS MF735Cx,0,,ЛОЖЬ,1474C052,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2885;2:2886;3:2888;4:2887,,154,1.3.6.1.4.1.1602.1.1.1.1.0,MF732C/734C/735C,,
2573,3,5,4,1,i-SENSYS LBP653Cdw,0,,ЛОЖЬ,1476C006,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2885;2:2886;3:2888;4:2887,,154,1.3.6.1.4.1.1602.1.1.1.1.0,LBP653C/654C,,
2574,3,5,4,1,i-SENSYS LBP654Cx,0,,ЛОЖЬ,1476C001,ЛОЖЬ,18-июн-19,18-июн-19,,,1:2885;2:2886;3:2888;4:2887,,154,1.3.6.1.4.1.1602.1.1.1.1.0,LBP653C/654C,,
2575,1,5,5,5,Officejet Pro 8730,0,,ЛОЖЬ,D9L20A,ЛОЖЬ,19-июн-19,19-июн-19,,,1:2891;2:2895;3:2897;4:2896,,160,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,D9L20A,,
2576,1,5,5,5,Officejet Pro 8720,0,,ЛОЖЬ,D9L19A,ЛОЖЬ,19-июн-19,19-июн-19,,,1:2891;2:2895;3:2897;4:2896,,160,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,D9L19A,,
2577,1,5,5,5,Officejet Pro 8710,0,,ЛОЖЬ,D9L18A,ЛОЖЬ,19-июн-19,19-июн-19,,,1:2891;2:2895;3:2897;4:2896,,160,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,D9L18A,,
2578,1,5,5,5,Officejet Pro 8740,0,,ЛОЖЬ,D9L21A,ЛОЖЬ,19-июн-19,19-июн-19,,,1:2891;2:2895;3:2897;4:2896,,160,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,D9L21A,,
2579,5,4,5,5,WorkForce Enterprise WF-C20590 D4TWF,0,,ЛОЖЬ,C11CE47401,ЛОЖЬ,19-июн-19,19-июн-19,,,1:2898;2:2901;3:2900;4:2899,,161,1.3.6.1.2.1.25.3.2.1.3.1,EPSON WF-C20590 Series,,
2580,5,5,2,5,WorkForce Pro WF-M5690DWF,0,,ЛОЖЬ,C11CE37401,ЛОЖЬ,20-июн-19,20-июн-19,,,1:2903;6:2904,,17,1.3.6.1.2.1.25.3.2.1.3.1,EPSON WF-M5690 Series,,
2581,5,5,2,5,WorkForce Pro WF-M5690DWFSV,0,,ЛОЖЬ,C11CE37401SV,ЛОЖЬ,20-июн-19,20-июн-19,,,1:2903;6:2904,,17,1.3.6.1.2.1.25.3.2.1.3.1,EPSON WF-M5690 Series,,
2582,5,5,2,1,WorkForce Pro WF-M5190DWF,0,,ЛОЖЬ,C11CE38401,ЛОЖЬ,20-июн-19,20-июн-19,,,1:2903;6:2904,,17,1.3.6.1.2.1.25.3.2.1.3.1,EPSON WF-M5190 Series,,
2583,5,5,5,5,WorkForce Pro WF-R5690DTWF,0,,ЛОЖЬ,C11CE27401,ЛОЖЬ,20-июн-19,20-июн-19,,,1:2911;2:2905;3:2907;4:2909;6:2904,,1,1.3.6.1.2.1.25.3.2.1.3.1,EPSON WF-R5690 Series,,
2584,5,5,5,5,WorkForce Pro WF-R5190DTW,0,,ЛОЖЬ,C11CE28401,ЛОЖЬ,20-июн-19,20-июн-19,,,1:2911;2:2905;3:2907;4:2909;6:2904,,1,1.3.6.1.2.1.25.3.2.1.3.1,EPSON WF-R5190 Series,,
2585,1,1,5,2,"DesignJet T2500ps 36""",0,,ЛОЖЬ,CR359A,ЛОЖЬ,20-июн-19,20-июн-19,,,2:2777;3:2780;4:2779;33:2781;35:2778;30:2776;13:2459,,151,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CR359A,,
2586,1,1,5,2,"DesignJet T2530 36""",0,,ЛОЖЬ,L2Y25A,ЛОЖЬ,20-июн-19,20-июн-19,,,2:2777;3:2780;4:2779;33:2781;35:2778;30:2776;13:2459,,151,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,L2Y25A,,
2587,1,1,5,2,"DesignJet T2530ps 36""",0,,ЛОЖЬ,L2Y26A,ЛОЖЬ,20-июн-19,20-июн-19,,,2:2777;3:2780;4:2779;33:2781;35:2778;30:2776;13:2459,,151,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,L2Y26A,,
2588,1,1,5,2,"DesignJet T930 36""",0,,ЛОЖЬ,L2Y21A,ЛОЖЬ,20-июн-19,20-июн-19,,,2:2777;3:2780;4:2779;33:2781;35:2778;30:2776;13:2459,,151,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,L2Y21A,,
2589,1,1,5,2,"DesignJet T930ps 36""",0,,ЛОЖЬ,L2Y22A,ЛОЖЬ,20-июн-19,20-июн-19,,,2:2777;3:2780;4:2779;33:2781;35:2778;30:2776;13:2459,,151,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,L2Y22A,,
2590,1,1,5,2,"DesignJet T930ps HDD 36""",0,,ЛОЖЬ,L2Y22B,ЛОЖЬ,20-июн-19,20-июн-19,,,2:2777;3:2780;4:2779;33:2781;35:2778;30:2776;13:2459,,151,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,L2Y22B,,
2591,1,1,5,2,"DesignJet T1530 36""",0,,ЛОЖЬ,L2Y23A,ЛОЖЬ,20-июн-19,20-июн-19,,,2:2777;3:2780;4:2779;33:2781;35:2778;30:2776;13:2459,,151,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,L2Y23A,,
2592,1,1,5,2,"DesignJet T1530ps 36""",0,,ЛОЖЬ,L2Y24A,ЛОЖЬ,20-июн-19,20-июн-19,,,2:2777;3:2780;4:2779;33:2781;35:2778;30:2776;13:2459,,151,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,L2Y24A,,
2593,1,1,5,2,"DesignJet T1530ps HDD 36""",0,,ЛОЖЬ,L2Y24B,ЛОЖЬ,20-июн-19,20-июн-19,,,2:2777;3:2780;4:2779;33:2781;35:2778;30:2776;13:2459,,151,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,L2Y24B,,
2594,1,1,5,2,"DesignJet T1500 36""",0,,ЛОЖЬ,CR356A,ЛОЖЬ,20-июн-19,20-июн-19,,,2:2777;3:2780;4:2779;33:2781;35:2778;30:2776;13:2459,,151,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CR356A,,
2595,1,1,5,2,"DesignJet T1500ps 36""",0,,ЛОЖЬ,CR357A,ЛОЖЬ,20-июн-19,20-июн-19,,,2:2777;3:2780;4:2779;33:2781;35:2778;30:2776;13:2459,,151,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CR357A,,
2596,1,1,5,2,"DesignJet T920 36""",0,,ЛОЖЬ,CR354A,ЛОЖЬ,20-июн-19,20-июн-19,,,2:2777;3:2780;4:2779;33:2781;35:2778;30:2776;13:2459,,151,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CR354A,,
2597,1,1,5,2,"DesignJet T920ps 36""",0,,ЛОЖЬ,CR355A,ЛОЖЬ,20-июн-19,20-июн-19,,,2:2777;3:2780;4:2779;33:2781;35:2778;30:2776;13:2459,,151,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CR355A,,
2598,13,5,4,5,ECOSYS M6230cidn,0,,ЛОЖЬ,,ЛОЖЬ,07-авг-19,13-сен-19,,,1:2913;2:2914;3:2916;4:2915;20:1804;28:1818;29:1814,,52,1.3.6.1.2.1.25.3.2.1.3.1,ECOSYS M6230cidn,,
2599,13,5,4,5,ECOSYS M6630cidn,0,,ЛОЖЬ,,ЛОЖЬ,07-авг-19,13-сен-19,,,1:2913;2:2914;3:2916;4:2915;20:1804;28:1818;29:1814,,52,1.3.6.1.2.1.25.3.2.1.3.1,ECOSYS M6630cidn,,
